505;DFL2000039;2016-05-30;Ponta Brasília, em mobilização para início de obra, previsto conclusão para até dia 03/06.
506;ESBL000008;2016-05-16;Cliente ativado.
507;AMAC000008;2016-05-31;Aguardando OS definitiva para contratração do fornecedor de EILD
508;AMAC000008;2016-05-23;Aguardando OS definitiva para contratação do fornecedor de EILD
509;DFAC000058;2016-04-01;OSO cancelada. Demanda em atendimento pelo circuito DFAC000063
510;DFAC000063;2016-05-19;Circuito ativado e testado junto com o cliente
511;GOAC000002;2016-05-31;Aguardando OS definitiva para instação do rádio Telebras.
512;GOAC000002;2016-05-23;Aguardando OS definitiva para instação do rádio Telebras.
513;GOAC000002;2016-05-11;Aguardando OS definitiva para instação do rádio Telebras.
514;GOAC000002;2016-05-02;Aguardando OS definitiva para instação do rádio Telebras.
515;GOAC000002;2016-04-26;Aguardando OS definitiva para instação do rádio Telebras.
516;GOAC000002;2016-04-19;Aguardando OS definitiva para instação do rádio Telebras.
517;GOAC000002;2016-04-11;Aguardando OS definitiva para instação do rádio Telebras.
518;MGAC000008;2016-05-30;Em agendamento de vistoria
519;MGAC000008;2016-05-23;Em agendamento de vistoria
520;MGAC000008;2018-05-16;Enviada OS e VTA para Engenharia
521;MSAC000002;2016-05-31;Aguardando OS definitiva para contratração do fornecedor de EILD
522;MSAC000002;2016-05-23;Aguardando OS definitiva para contratação do fornecedor de EILD
523;PAAC000008;2016-05-31;Aguardando OS definitiva para contratração do fornecedor de EILD
524;PAAC000008;2016-05-23;Aguardando OS definitiva para contratação do fornecedor de EILD
525;PEAC000006;2016-05-31;Aguardando OS definitiva para contratação do fornecedor de EILD
526;PEAC000006;2016-05-23;Aguardando OS definitiva para contratação do fornecedor de EILD
527;RNAC000007;2016-05-31;Aguardando OS definitiva para contratração do fornecedor de EILD
528;RNAC000007;2016-05-23;Aguardando OS definitiva para contratação do fornecedor de EILD
529;RSAC000013;2016-05-30;Em agendamento de vistoria
530;RSAC000013;2016-05-23;Em agendamento de vistoria
531;RSAC000013;2018-05-16;Enviada OS e VTA para Engenharia
532;SPAC000003;2016-05-31;Aguardando OS definitiva para instação do rádio Telebras.
533;SPAC000003;2016-05-23;Aguardando OS definitiva para instação do rádio Telebras.
534;SPAC000003;2016-05-11;Aguardando OS definitiva para instação do rádio Telebras.
535;SPAC000003;2016-05-02;Aguardando OS definitiva para instação do rádio Telebras.
536;SPAC000003;2016-04-26;Aguardando OS definitiva para instação do rádio Telebras.
537;SPAC000003;2016-04-19;Aguardando OS definitiva para instação do rádio Telebras.
538;SPAC000003;2016-04-11;Aguardando OS definitiva para instação do rádio Telebras.
539;SPAC000009;2016-05-31;Aguardando OS definitiva para contratação do fornecedor de EILD.
540;SPAC000009;2016-05-23;Aguardando OS definitiva para contratação do fornecedor de EILD.
541;SPAC000009;2016-05-11;Aguardando OS definitiva para contratação do fornecedor de EILD.
542;SPAC000009;2016-05-02;Aguardando OS definitiva para contratação do fornecedor de EILD.
543;SPAC000009;2016-04-26;Aguardando OS definitiva para contratação do fornecedor de EILD.
544;SPAC000009;2016-04-19;Aguardando OS definitiva para contratação do fornecedor de EILD.
545;SPAC000010;2016-05-30;Aguardando OS definitiva para contratação do fornecedor de EILD
546;SPAC000010;2016-05-24;Em solicitação de viabilidade de atendimento por EILD.
547;SPAC000010;2016-05-16;Enviadas OS e VTA para Engenharia
548;MGTX000037;2016-02-19;TX ativado
549;MGTX000038;2016-01-29;TX ativado
550;PBTX000001;2015-02-02;Cancelado ativação do circuito por tempo indeterminado devido o cliente não ter previsão para instalar os acessos.  Quando o cliente solicitar novamente a rota, será reutilizado a mesma designação e será encaminhado uma nova OS de ativação
551;PETX000035;2015-02-02;Cancelado ativação do circuito por tempo indeterminado devido o cliente não ter previsão para instalar os acessos.  Quando o cliente solicitar novamente a rota, será reutilizado a mesma designação e será encaminhado uma nova OS de ativação
552;RNTX000002;2015-02-02;Cancelado ativação do circuito por tempo indeterminado devido o cliente não ter previsão para instalar os acessos.  Quando o cliente solicitar novamente a rota, será reutilizado a mesma designação e será encaminhado uma nova OS de ativação
553;AMBL000007;2016-05-05;Cliente ativado.
554;ROAC000001;2016-06-07;Agendado atividade no POP para o dia 07/06. Agendado atividade no cliente para 08/06.
555;ROAC000001;2016-05-31;Aguardando PPI das duas pontas. Enviado CPE para instalação, previsão 03/06.
556;ROAC000001;2016-05-23;Aguardando PPI das duas pontas.
557;ROAC000001;2016-05-11;Em contratação do fornecedor de EILD.
558;ROAC000001;2016-05-03;Em contratação do fornecedor de EILD.
559;ROAC000001;2016-04-26;Em contratação do fornecedor de EILD.
560;ROAC000001;2016-04-19;Em contratação do fornecedor de EILD.
561;ROAC000001;2016-04-12;Em viabilidade para atendimento por EILD.
562;ROAC000001;2016-04-07;Enviada OS e VTA para Engenharia
563;ROAC000001;2016-04-05;OS retornada para Comercial para retificação.
564;DFL2000040;2016-04-14;Recebido pedido de Cancelamento de Ativação do circuito
565;SPP2000001;2016-05-30;Pedido de cancelamento de circuito do cliente
566;AML2000001;2015-05-28;Recebido OS de cancelamento. Enviado para Engenharia de Acesso informando cancelamento do circuito
567;DFAC000003;2015-06-11;Alteração de banda executada e informado ao comercial.
568;DFL2000030;2015-11-03;Recebido Os de Desativação.  Solicitado ao NoC desativação do circuito
569;RJAC000013;2016-05-30;Em viabilidade para atendimento por EILD.
570;RJAC000013;2024-05-16;Enviado OS e VT para GERA
571;RJAC000013;2006-05-16;Recebido Os e VT
572;RSL2000011;2016-05-30;Aguardando revisão de OS pelo Comercial
573;RSL2000011;2016-05-24;Aguardando revisão de OS pelo Comercial
574;RSL2000011;2016-05-11;Aguardando revisão de OS pelo Comercial
575;RSL2000011;2016-05-03;Aguardando revisão de OS pelo Comercial
576;RSL2000011;2026-04-16;Aguardando revisão de OS pelo Comercial
577;RSL2000011;2019-04-16;Aguardando revisão de OS pelo Comercial
578;RSL2000011;2012-04-16;Aguardando revisão de OS pelo Comercial
579;RSL2000011;2022-03-16;Aguardando revisão de OS pelo Comercial
580;RSL2000011;2016-03-01;Devolvido OS para o comercial que está em revisão da negociação do acesso com o cliente
581;TOBL000024;2016-02-12;Cliente desbloqueado a pedido da área de arrecadação.
582;TOBL000028;2016-05-30;Pedido de redução de banda de 150 Mbps para 50 Mbps
583;DFBL000014;2015-08-14;Cliente bloqueado a pedido da área de arrecadação.
584;DFAC000018;2016-03-24;Mudança de POP
585;DFAC000019;2016-03-24;Mudança de POP
586;DFAC000020;2016-03-24;Mudança de POP
587;AML3000001;2007-06-16;Circuito configurado. Aguardando configuração do RTCE.
588;AML3000001;2006-09-16;Circuito em configuração de backbone
589;AML3000001;2016-05-27;Handover realizado para equipe de operações dia 27/05.
590;AML3000006;2007-06-16;Circuito configurado. Aguardando configuração do RTCE.
591;DFL3000001;2006-06-16;Em configuração de backbone
592;DFL3000001;2016-05-27;Handover realizado para equipe de operações dia 27/05.
593;DFL3000036;2006-06-16;Em configuração de backbone (Beth)
594;DFL3000036;2016-05-27;Enviado SFP  e suporte para regularização da infraestrutura.
595;DFL3000036;2016-05-23;Enviada OS e VTA para Engenharia
596;PEL3000001;2006-06-16;Em configuração de Backbone.
597;PEL3000001;2016-05-27;Handover realizado para equipe de operações dia 27/05.
598;PEL3000007;2006-06-16;Em configuração de backbone.
599;PEL3000007;2015-05-31;Handover realizado para equipe de operações dia 27/05.
600;PRL3000001;2006-06-16;em configuração de backbone
601;PRL3000001;2016-05-27;Handover realizado para equipe de operações dia 27/05.
602;PRL3000003;2006-06-16;Em configuração de backbone (beth)
603;PRL3000003;2016-05-27;Enviado SFP  e suporte para regularização da infraestrutura.
604;PRL3000003;2016-05-23;Enviada OS e VTA para Engenharia
605;RJL3000001;2006-06-16;em configuração de backbone
606;RJL3000001;2016-05-27;Handover realizado para equipe de operações dia 27/05.
607;RJL3000015;2006-06-16;Em configuração de backbone (Beth)
608;RJL3000015;2016-05-27;Enviado SFP  e suporte para regularização da infraestrutura.
609;RJL3000015;2016-05-24;Enviada OS e VTA para Engenharia
610;SPL3000001;2006-06-16;Em configuração de backbone
611;SPL3000001;2016-05-27;Handover realizado para equipe de operações dia 27/05.
612;SPL3000002;2006-06-16;Em configuração de backbone
613;SPL3000002;2016-05-27;Handover realizado para equipe de operações dia 27/05.
614;SPL3000008;2006-06-16;em configuração de backbone (beth)
615;SPL3000008;2016-05-27;Enviado SFP  e suporte para regularização da infraestrutura.
616;SPL3000008;2016-05-24;Enviada OS e VTA para Engenharia
617;SPL3000009;2006-06-16;em configuração de backbone (beth)
618;SPL3000009;2016-05-27;Enviado SFP  e suporte para regularização da infraestrutura.
619;SPL3000009;2016-05-24;Enviada OS e VTA para Engenharia
620;PAAC000005;2015-10-19;Efetivada a desativação do cliente
621;PAAC000005;2015-09-10;Recebida OS de desativação do cliente
622;DFAC000064;2016-06-06;Realizado handover para operação em 02/06.
623;PABL000005;2015-11-16;Cliente bloqueado a pedido da área de arrecadação.
624;MTBL000004;2016-06-07;Agendado vistoria no POP Telebras para o dia 08/06.
625;MTBL000004;2016-05-31;Previsão de vistoria no cliente para até 03/06.
626;MTBL000004;2016-05-24;Previsão de vistoria no cliente para até 03/06.
627;MTBL000004;2016-05-11;Em agendamento de vistorias com o fornecedor de EILD.
628;MTBL000004;2016-05-03;Em agendamento de vistorias com o fornecedor de EILD.
629;MTBL000004;2016-04-26;Em agendamento de vistorias com o fornecedor de EILD
630;MTBL000004;2016-04-19;Em agendamento de vistorias com o fornecedor de EILD
631;MTBL000004;2016-04-12;Contrato em fase de assinatura.
632;MTBL000004;2016-04-05;Em contratação de fornecedor de EILD. Previsão de conclusão da contratação para o final da semana.
633;MTBL000004;2016-03-29;Em contratação de fornecedor de EILD. Previsão de conclusão da contratação para o final da semana.
634;MTBL000004;2016-03-21;Em viabilidade de EILD
635;MTBL000004;2016-03-15;Em viabilidade de EILD
636;MTBL000004;2016-03-07;Em viabilidade de EILD
637;MTBL000004;2016-03-03;Encaminhada OS e VTA retificadas para Engenharia.
638;ESBL000010;2016-05-19;Cliente ativado.
639;GOBL000001;2016-02-24;Solicitada a ampliação da banda de 115 para 150 Mbps.
640;GOBL000003;2026-03-12;OS de desativação recebida. Circuito desativado
641;PABL000020;2015-02-01;Ampliação executada.
642;PABL000020;2015-01-29;Ampliação de 50 para 100 Mbps.
643;RSBL000001;2015-09-18;Liberado bloco IPV4
644;RSBL000001;2015-09-01;Inclusão de bloco IPV4 no AS do Cliente (138.185.232/22).
645;GOBL000040;2016-05-24;Pedido de cancelamento de circuito do cliente
646;TOBL000010;2016-03-22;Transito de AS: ANS a ser liberado: 263941
647;PABL000034;2016-06-07;Agendado jumper no POP Tailandia (Prodepa) para 09/06.
648;DFAC000039;2016-04-20;Mudança de Rota Estática para BGP
649;RJAC000008;2015-07-08;Desativação do Circuito do Cliente
650;RJAC000012;2016-05-31;Protocolo Licenciamento 26/322.553/2016
651;RJAC000012;2016-05-11;Projeto em análise da equipe comercial do escritório regional do RJ, previsto retorno para GERA para semana do dia 11/04.
652;RJAC000012;2016-05-02;Projeto em análise da equipe comercial do escritório regional do RJ, previsto retorno para GERA para semana do dia 11/04.
653;RJAC000012;2016-04-26;Projeto em análise da equipe comercial do escritório regional do RJ, previsto retorno para GERA para semana do dia 11/04.
654;RJAC000012;2016-04-19;Projeto em análise da equipe comercial do escritório regional do RJ, previsto retorno para GERA para semana do dia 11/04.
655;RJAC000012;2016-04-11;Projeto em análise da equipe comercial do escritório regional do RJ, previsto retorno para GERA para semana do dia 11/04.
656;RJL2000006;2015-07-08;Desativação do Circuito do Cliente
657;CEL2000001;2015-05-21;Circuito ativado com o cliente Nilton.
658;RSBL000003;2015-12-02;Cliente ativado.
659;RSBL000008;2016-06-06;Cliente ativado.
660;DFAC000021;2015-11-30;Cliente não sabe configurar em sua rede o IPV6. Demanda finalizada.
661;DFAC000021;2015-11-25;Depois de feitos os testes, o cliente só soube configurar o IPV4. Pediu até 30/11 para poder configurar o seu IPV6.
662;DFAC000021;2015-11-19;Em contato com o Lemuel foi marcado os testes, já com o roteador do cliente em funcionamento, para 25/11 as 14h
663;DFAC000021;2015-11-11;Em virtude da pendência ser do cliente, Trajano considerou o circuito ativado, já que a Telebras executou todos os testes necessários de ativação  Ativado em 18/09/2015
664;DFAC000008;2015-04-15;Ativado. Tenente Zonzini, fez os testes e validou a ativação
665;DFAC000008;2015-04-20;Enviado Welcome kit para comercial
666;GOBL000022;2015-05-11;Aberto ocorrência para desconfiguar o circuito, retirar da monitoração e liberar as facilidades de rede
667;GOBL000022;2015-05-08;Recebido OS de Desativação
668;TOBL000015;2016-03-24;Transito de AS realizado junto aos peerings
669;TOBL000015;2016-03-04;Transito de AS: 262598 IPV4: 177.75.224/20
670;RSBL000005;2015-01-20;Circuito ativado e testado pelo cliente.
671;DFTX000040;2005-05-16;Recebido e
672;DFTX000040;2002-05-16;Enviado ao Pós
673;MATX000002;2015-10-14;Enviado email para engenharia liberando facilidades de transmissão
674;MATX000002;2015-09-28;Recebido OS de desativação
675;MTTX000003;2015-07-16;Mudança de protocolo de rede para 10Gbps LAN nas duas pontas
676;MTTX000009;2015-09-18;Enviado email para o cliente informando conclusão dos testes de ativação e welcomekit para o comercial encaminhar ao cliente
677;MTTX000009;2015-09-17;Realizado testes com sucesso, feito testes com equipamento da Eletronorte em BSA e Loop em Barra do Peixe, testes validados pela equipe Eletronorte (Sr Robson).
678;PATX000007;2016-05-31;Continuamos aguardando PROA do Cliente.
679;PATX000007;2016-05-25;Continuamos aguardando PROA do Cliente.
680;PATX000007;2016-05-11;Continuamos aguardando PROA do Cliente.
681;PATX000007;2016-05-02;Continuamos aguardando PROA do Cliente.
682;PATX000007;2016-04-26;Continuamos aguardando PROA do Cliente.
683;PATX000007;2016-04-19;Continuamos aguardando PROA do Cliente.
684;DFL3000034;2016-05-30;Em agendamento de vistoria
685;DFL3000034;2016-05-24;Em geração de ID, alocação de verba para emissão de PC de vistoria e projeto.
686;DFL3000034;2016-05-19;Encaminhadas OS e VTA para a Engenharia.
687;DFL3000035;2016-05-30;Em agendamento de vistoria
688;DFL3000035;2016-05-24;Em geração de ID, alocação de verba para emissão de PC de vistoria e projeto.
689;DFL3000035;2016-05-19;Encaminhadas OS e VTA para Engenharia.
690;RJL3000014;2016-05-30;Em agendamento de vistoria
691;RJL3000014;2016-05-24;Em geração de ID, alocação de verba para emissão de PC de vistoria e projeto.
692;RJL3000014;2016-05-19;Encaminhadas OS e VTA para a Engenharia.
693;DFAC000030;2015-07-30;SFP inserida e testada pelo Augusto do NOC
694;DFAC000030;2015-07-28;Recebido OS para inclusão de nova SFP no equipamento dos Correios.  Encaminhado solicitação para a equipe da Engenharia de Acesso
695;DFL3000020;2016-04-12;Em configuração da ponta de teste.
696;DFL3000020;2004-04-16;EDD apresentou problemas na aceitação. Aberto nova ocorrência para aceitação do EDD. Configuração ainda pendente.
697;DFL3000020;2016-03-29;Em configuração de ccto.
698;DFL3000020;2016-03-11;Solicitado configuração e topologia do cliente
699;DFL3000020;2016-03-10;Handover realizado
700;DFL3000021;2016-04-12;Em configuração da ponta de teste.
701;DFL3000021;2004-04-16;circuito configurado OK. Aguardando a configuração dos demais circuitos para agendar os testes de ativação.
702;DFL3000021;2016-03-29;Em configuração de ccto
703;DFL3000021;2016-03-11;Solicitado configuração e topologia do cliente
704;DFL3000021;2016-03-10;Handover realizado
705;DFL3000022;2016-04-12;Em configuração da ponta de teste.
706;DFL3000022;2004-04-16;Solicitado novamente a configuração do circuito
707;SCBL000003;2016-05-31;Devolvido OS e VTA para o comercial. ELS informa que não houve viabilidade para o circuito do cliente, será necessário construção de caixa R2 pela ELS.
708;SCBL000003;2016-05-24;Devolvido OS e VTA para o comercial. ELS informa que não houve viabilidade para o circuito do cliente, será necessário construção de caixa R2 pela ELS.
709;RSL2000002;2016-05-31;Aguardando cliente PROCERGS autorizar execução do jumper.
710;RSL2000002;2016-05-25;Aguardando cliente PROCERGS autorizar execução do jumper.
711;RSL2000002;2016-05-11;Aguardando cliente PROCERGS autorizar execução do jumper.
712;RSL2000002;2016-05-02;Aguardando cliente PROCERGS autorizar execução do jumper.
713;RSL2000002;2016-04-26;Aguardando cliente PROCERGS autorizar execução do jumper.
714;RSL2000002;2016-04-19;Aguardando cliente PROCERGS autorizar execução do jumper.
715;RSL2000002;2016-04-11;Aguardando cliente PROCERGS autorizar execução do jumper.
716;RSL2000002;2015-01-28;Nosso técnico esteve nas estações: PRODEPA e PROCERGS, porém o ciente não concluiu instalação dos seus equipamentos, estamos aguardando o cliente, previsto para 23/02.
717;RSL2000002;2015-01-27;Agendado cliente realizar jumper para o dia 29/01.
718;SCL2000001;2016-03-04;Cliente ativado.
719;AMBL000005;2016-03-30;Redução de banda para 250 Mbps
720;PIBL000006;2016-05-30;Agendado para 30 e 31/05 a instalação dos equipamentos rádio do cliente.
721;PIBL000006;2016-05-23;Agendado para 30/05 a instalação dos equipamentos rádio do cliente.
722;PIBL000006;2016-05-11;Devolvido PROA para cliente realizar adequações desde 26/04.
723;PIBL000006;2016-05-03;Devolvido PROA para cliente realizar adequações desde 26/04.
724;PIBL000006;2016-04-26;Devolvido PROA para cliente realizar adequações desde 18/04.
725;PIBL000006;2016-04-19;Devolvido PROA para cliente realizar adequações
726;PIBL000006;2016-04-12;PROA em análise pela Eng. Acesso.
727;PIBL000006;2016-04-08;Enviado ao pós venda solicitação de PROA. Solicitado ID.
728;RSL2000010;2015-12-24;Cliente ativado
729;DFBL000025;2016-06-06;Circuito Ativado
730;GOBL000016;2015-08-27;Transito liberado.
731;GOBL000016;2015-08-19;Transito 263937 Blocos: IPV4:138.219.20/22
732;MTBL000002;2016-06-06;Pedido de ampliação de banda de 200 para  300Mbps
733;BAAC000005;2015-09-09;efetuado regularização do PW backup
734;BAAC000005;2015-07-24;Pendente PW backup. Solicitado engenharia regularização da pendência
735;CEBL000007;2016-05-10;Cliente ativado.
736;GOBL000026;2015-11-24;Cliente ativado. Ativação realizada pela rota backup
737;CEAC000006;2016-05-30;Aguardando OS definitiva para contratação do fornecedor de EILD
738;CEAC000006;2016-05-23;Aguardando OS definitiva para contratação do fornecedor de EILD
739;CEAC000006;2016-05-16;Aguardando OS definitiva para contratação do fornecedor de EILD
740;PABL000032;2016-06-07;Cliente ativado.
741;TOBL000038;2016-04-18;Trânsito de AS
742;MGBL000020;2015-08-07;Upgrade realizado
743;MGBL000020;2015-08-07;OS recebida pela Comercial
744;PABL000025;2016-02-18;Cliente ativado. Falta o termo de aceite.
745;SPBL000011;2016-02-05;Ampliação de 100 para 120 Mbps.
746;RJAC000001;2015-12-03;Tenente Santana deu OK no circuito. Informou que só pode testar a banda quando colocar o circuito em operação
747;RJAC000002;2015-12-23;Circuito ativado em 21/12.  Enviado Welcome kit para pós
748;RJAC000004;2015-12-01;Circuito ativado
749;TOBL000013;2016-03-24;Transito de AS realizado junto aos peerings
750;TOBL000013;2016-03-04;Transito de AS: 61753
751;RNP2000001;2016-06-07;Ata disponível para a região de RN. Solicitado para eng. fibra a construção da caixa R2 com caixa de EO no POP RNSNZ0PP001 (Santa Cruz). Aguardando informação do ASN do cliente pelo Comercial.
752;RNP2000001;2016-05-31;Ata disponível para a região de RN. Solicitado para eng. fibra a construção da caixa R2 com caixa de EO no POP RNSNZ0PP001 (Santa Cruz). Aguardando informação do ASN do cliente pelo Comercial.
753;RNP2000001;2016-05-24;Ata disponível para a região de RN. Solicitado para eng. fibra a construção da caixa R2 com caixa de EO no POP RNSNZ0PP001 (Santa Cruz). Aguardando informação do ASN do cliente pelo Comercial.
754;RNP2000001;2016-05-03;Ata disponível para a região de RN. Solicitado para eng. fibra a construção da caixa R2 com caixa de EO no POP RNSNZ0PP001 (Santa Cruz)
755;RNP2000001;2016-04-26;Ata disponível para a região de RN. Solicitado para eng. fibra a construção da caixa R2 com caixa de EO no POP RNSNZ0PP001 (Santa Cruz)
756;RNP2000001;2016-04-19;Ata disponível para a região de RN. Solicitado para eng. fibra a construção da caixa R2 com caixa de EO no POP RNSNZ0PP001 (Santa Cruz)
757;RNP2000001;2016-04-12;Ata disponível para a região de RN. Solicitado para eng. fibra a construção da caixa R2 com caixa de EO no POP RNSNZ0PP001 (Santa Cruz)
758;ESBL000004;2016-03-31;Esse cliente estava com endereço IP e comunity duplicado e sem endereçamento IPv6.
759;MABL000028;2015-07-01;Cliente ativado
760;PABL000016;2016-05-31;Cliente desbloqueado.
761;PABL000016;2016-05-30;Solicitação de desbloqueio.
762;RSBL000011;2016-03-09;Cliente ativado.
763;RSBL000018;2016-05-24;Em instalação de equipamentos, previsão de conclusão para 25/05.
764;RSBL000018;2016-11-17;Agendado para 23/05 instalação de equipamentos rádio na estação.
765;RSBL000018;2016-05-11;PROA em análise pela Eng. Acesso
766;RSBL000018;2016-05-02;OS e VTA enviadas para engenharia
767;PABL000006;2015-11-27;Inclusão Bloco IPV4 no AS do Cliente
768;MABL000001;2015-10-15;Pendência cliente. gbic do cliente não são compatível com gbic do Datacom Telebras.
769;MABL000001;2015-10-06;Configuração não pode ser realizada por problemas do cliente.
770;MABL000001;2015-10-01;Handover para operação.
771;MABL000001;2015-10-01;Fusões e Jumper realizados.
772;MABL000001;2015-09-23;Aguardando cliente realizar fusões de FO na caixa de emenda óptica Telebras.
773;MABL000001;2015-08-14;Solicitado projeto de abordagem do cliente
774;MABL000001;2015-08-14;Enviada OS e VTA para Engenharia
775;PABL000030;2016-03-16;Cliente ativado
776;DFAC000045;2016-05-31;Cliente não está disponível para fazer os testes nessa semana. Demanda encaminhada para a Comercial.
777;DFAC000045;2016-05-23;Cliente não está disponível para fazer os testes nessa semana. Demanda encaminhada para a Comercial.
778;DFAC000045;2016-05-10;Cliente não está disponível para fazer os testes nessa semana. Demanda encaminhada para a Comercial.
779;DFAC000045;2016-05-02;Cliente não está disponível para fazer os testes nessa semana. Demanda encaminhada para a Comercial.
780;DFAC000045;2016-04-26;Cliente não está disponível para fazer os testes nessa semana. Demanda encaminhada para a Comercial.
781;DFAC000045;2016-04-19;Cliente não está disponível para fazer os testes nessa semana. Demanda encaminhada para a Comercial.
782;DFL2000033;2016-05-31;Aguardando OS definitiva para seguir com ativação do ccto.
783;DFL2000033;2016-05-23;Aguardando OS definitiva para seguir com ativação do ccto.
784;DFL2000033;2016-05-10;Aguardando OS definitiva para seguir com ativação do ccto.
785;DFL2000033;2016-05-02;Aguardando OS definitiva para seguir com ativação do ccto.
786;DFL2000033;2016-04-26;Aguardando OS definitiva para seguir com ativação do ccto.
787;DFL2000033;2016-04-18;Aguardando OS definitiva para seguir com ativação do ccto.
788;DFL2000033;2016-04-11;Aguardando OS definitiva para seguir com ativação do ccto.
789;DFL2000033;2016-03-28;Aguardando OS definitiva para seguir com ativação do ccto.
790;DFL2000033;2016-03-21;Aguardando OS definitiva para seguir com ativação do ccto.
791;DFL2000033;2016-03-17;Aguardando OS definitiva para seguir com ativação do ccto.
792;DFL2000033;2016-03-14;Aguardando OS definitiva para seguir com ativação do ccto.
793;DFL2000033;2016-03-10;Aguardando OS definitiva para seguir com ativação do ccto.
794;MGBL000018;2015-08-10;Upgrade realizado
795;MGBL000018;2015-08-10;OS e VTA recebida pela Comercial
796;GOBL000024;2016-02-15;Inclusão de Transito.
797;MGBL000021;2016-03-07;Cliente ativado.
798;CEAC000003;2015-04-27;Agendado alteração de Bloco IP da Telebras junto ao cliente para o dia 06/05
799;MGAC000005;2015-09-18;Recebida OS de Cancelamento de Ativação da Comercial
800;MGAC000006;2015-05-15;Encaminhado para Engenharia DT_Eng_Dados, a solicitação de canelamento da ativação
801;MGAC000006;2015-05-14;Recebido do comercial OS de Cancelamento da ativação
802;RJAC000005;2015-06-09;Devido aos diversos rompimentos da FO devido a obra do BrT no RJ em um dos pontos foi construído uma rodoviária em cima do trajeto do duto.  Terceirizada verificando a melhor forma de repassar a FO para atendimento. Pendente ainda projeto.
803;RJAC000005;2015-04-22;Joel informou que haverá uma reunião com Infraero em 29/04 para definir os pontos pendentes. Paralelamente engenharia está trabalhando em outro trecho da fibra que está rompido prev. 30/04 e irá entregar o circuito até 30/05
804;RJAC000005;2015-04-15;Trecho de FO parcialmente recuperado. Engenharia pediu apoio para a área de Operações para identificar o defeito. Previsão final de maio ativar o circuito
805;RJAC000005;2015-02-25;Aguardando liberação da OS no SAP para a empreiteira iniciar obra.
806;RJAC000005;2015-11-19;Fibra lançada porém a obra do Brt arrebentou toda a FO, sendo necessário fazer toda a instalação novamente.
807;RJAC000006;2015-05-15;Recebido OS de cancelamento da Ativação.  Encaminhado OS para Engenharia desativar o PM.
808;RNAC000005;2015-02-03;Circuito cancelado. Solicitado liberação de facilidades. Engenharia de Acesso (Bruno Souza) irá retirar o rádio Ericsson instalado.
809;SPAC000004;2015-06-22;Recebido OS de cancelamento da ativação
810;SPAC000005;2015-06-22;Recebido OS de cancelamento da ativação
811;DFAC000062;2026-04-16;Circuito ativado e validado com o cliente.
812;RJL2000017;2004-05-16;Circuito ativado
813;ACL3000002;2016-05-30;Aguardando OS definitiva para contratação de EILD
814;AML3000004;2016-05-30;Aguardando OS definitiva para contratação de EILD
815;DFL3000023;2016-05-30;Em agendamento de vistoria
816;DFL3000023;2016-05-23;Em agendamento de vistoria
817;DFL3000023;2016-05-16;Em agendamento de vistoria
818;DFL3000023;2016-05-09;Em agendamento de vistoria
819;DFL3000023;2016-05-02;Em aditivo do contrato com fornecedor local (HC)
820;DFL3000023;2016-04-25;Vistoria agendada para 29/04.
821;DFL3000023;2016-04-18;Em agendamento de vistoria, previsto para até 22/04.
822;DFL3000023;2016-04-11;Em agendamento de vistoria com o cliente.
823;DFL3000023;2016-04-05;Recebida OS da Comercial com os contatos técnicos do cliente para poder marcar as vistorias.
824;DFL3000023;2016-04-05;Recebida OS da Comercial com os contatos técnicos do cliente para poder marcar as vistorias.
825;DFL3000024;2016-05-30;Em agendamento de vistoria
826;DFL3000024;2016-05-23;Em agendamento de vistoria
827;DFL3000024;2016-05-16;Em agendamento de vistoria
828;DFL3000024;2016-05-09;Em agendamento de vistoria
829;DFL3000024;2016-05-02;Em aditivo do contrato com fornecedor local (HC)
830;DFL3000024;2016-04-25;Vistoria agendada para 29/04.
831;DFL3000024;2016-04-18;Em agendamento de vistoria, previsto para até 22/04.
832;DFL3000024;2016-04-11;Em agendamento de vistoria com o cliente.
833;DFL3000024;2016-04-05;Recebida OS da Comercial com os contatos técnicos do cliente para poder marcar as vistorias.
834;DFL3000024;2016-04-05;Recebida OS da Comercial com os contatos técnicos do cliente para poder marcar as vistorias.
835;DFL3000025;2016-05-30;Em agendamento de vistoria
836;DFL3000025;2016-05-23;Em agendamento de vistoria
837;DFL3000025;2016-05-16;Em agendamento de vistoria
838;DFL3000025;2016-05-09;Em agendamento de vistoria
839;DFL3000025;2016-05-02;Em aditivo do contrato com fornecedor local (HC)
840;DFL3000025;2016-04-25;Vistoria agendada para 28/04.
841;DFL3000025;2016-04-18;Em agendamento de vistoria, previsto para até 22/04.
842;DFL3000025;2016-04-11;Em agendamento de vistoria com o cliente.
843;DFL3000025;2016-04-05;Recebida OS da Comercial com os contatos técnicos do cliente para poder marcar as vistorias.
844;DFL3000026;2016-05-30;Em agendamento de vistoria
845;DFL3000026;2016-05-23;Em agendamento de vistoria
846;DFL3000026;2016-05-16;Em agendamento de vistoria
847;DFL3000026;2016-05-09;Em agendamento de vistoria
848;DFL3000026;2016-05-02;Em aditivo do contrato com fornecedor local (HC)
849;DFL3000026;2016-04-25;Vistoria agendada para 28/04.
850;DFL3000026;2016-04-18;Em agendamento de vistoria, previsto para até 22/04.
851;DFL3000026;2016-04-11;Em agendamento de vistoria com o cliente.
